Product Name;Variations;Rating;Username;Date;Review;Untruthful Opinion Pelabel 1;Untruthful Opinion Pelabel 2;Untruthful Opinion Pelabel 3;Non-Reviews Pelabel 1;Non-Reviews Pelabel 2;Non-Reviews Pelabel 3;Review Length;Burstiness;Maximum Content Similarity;Label Manual;Translated_Review;Tokenized_Review
sepatu sneakers running sepatu adds r4n Falcon white strip black;Variasi: White black,42;5;d*****7;2023-07-17;Biar ⭐ yg berbicara✨;0;0;0;1;1;1;1;0;1;Palsu;Biar ⭐ yg berbicara✨;['biar', 'bicara']
sepatu sneakers running wanita adidas run Falcon 3.0 white black;Variasi: White,37;5;d*****9;2023-02-23;Sepatunya sesuai pesanan dan sesuai gambar, ori made in indonesia, penjual baik banget fast respon chatnya,makasih;0;0;0;0;0;0;0;0;1;Asli;Sepatunya sesuai pesanan dan sesuai gambar, ori made in indonesia, penjual baik banget respon cepat chatnya,makasih;['sepatu', 'sesuai', 'pesan', 'sesuai', 'gambar', 'original', 'indonesia', 'jual', 'baik', 'banget', 'respon', 'cepat', 'chat', 'terima', 'kasih']
Sepatu running pria original adidas duramo 10 black white strip white;Variasi: Black black white,42;5;dafitramahendra;2023-07-05;Pesanan sesuai dan pengiriman nya cepat,;0;0;0;1;0;1;1;0;1;Palsu;Pesanan sesuai dan pengiriman nya cepat,;['pesan', 'sesuai', 'kirim', 'cepat']
sepatu running sneakers pria adds runfalcon;Variasi: Black white silver,41;5;dani1778;2023-07-01;bagus;0;0;0;1;1;0;1;0;1;Palsu;bagus;['bagus']
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Black white silver,40;5;dapoernia;2023-03-18;Baguss sepatu nya packing rapih dus ga penyot.. Makasih ya;0;0;0;1;1;0;1;0;0;Asli;Baguss sepatu nya pengemasan rapih dus ga penyot.. Makasih ya;['bagus', 'sepatu', 'kemas', 'rapi', 'kardus', 'tidak', 'penyok', 'terima', 'kasih', 'iya']
sepatu sneakers running sepatu adds r4n Falcon white strip black;Variasi: White black,43;5;deddyapri772;2023-09-14;bagus;0;0;0;1;1;0;1;0;1;Palsu;bagus;['bagus']
Termurah !!! adidas galaxar bounce navy white silver oren;Variasi: Navy,40;5;dhe_dhe85;2023-03-04;Oke;0;1;0;1;0;1;1;0;1;Palsu;Oke;['oke']
sepatu running sneakers pria sepatu adidas eqt21 run black white silver;Variasi: Black silver,44;1;diallam;2023-11-26;Should send what we are order.its for businesses;0;0;0;0;0;0;1;0;0;Asli;Harus mengirimkan apa yang kami pesan. Ini untuk bisnis;['kirim', 'pesan', 'bisnis']
sepatu adidas original racer tr21 white Oren sol gum;Variasi: Putih,41;5;disewakanbahuku;2023-01-10;Semoga awet;0;0;0;1;1;1;1;0;1;Palsu;Semoga awet;['moga', 'awet']
promo ramadhan !!! sepatu sneakers running sepatu running pria adds duramo 10 grey six white oren;Variasi: Grey six,42;1;edihmurdani;2023-05-09;tidak puas dengan poto tali sepatu beda poko kurang bagus;0;0;0;0;0;0;1;0;0;Asli;tidak puas dengan poto tali sepatu beda poko kurang bagus;['tidak', 'puas', 'foto', 'tali', 'sepatu', 'beda', 'pokok', 'kurang', 'bagus']
big sale ramadhan promo !!! adidas Supernova bounce cream white blue;Variasi: Cream,40;4;edwieg;2023-02-26;Mantul;0;0;0;1;1;1;1;0;1;Palsu;Mantul;['mantap']
sepatu running sneakers pria adds runfalcon;Variasi: Full black,40;5;egierentariq;2023-08-20;Mantap..makasih 👍;0;0;0;1;1;1;1;0;1;Palsu;Mantap..makasih 👍;['mantap', 'terima', 'kasih']
SALE TERMURAH !!! ADIDAS EQT21 RUN BLACK WHITE STRIP SILVER;Variasi: Black silver,41;5;egimarvel88;2023-06-06;mantap Wkwk;0;0;0;1;1;1;1;0;1;Palsu;mantap Wkwk;['mantap']
sepatu sneakers pria adidas eqt21 run grey/oren;Variasi: Olive,43;5;ekamerta90;2023-09-02;oke;0;1;0;1;0;1;1;0;1;Palsu;membatasi;['batas']
Sepatu running pria original adidas duramo 10 black white strip white;Variasi: Hitam strip white,43;4;elfaz869;2023-07-13;bagus;0;0;0;1;1;0;1;0;1;Palsu;bagus;['bagus']
sepatu sneakers pria ad!das eqt21 run white oren;Variasi: Grey silver yellow,42;5;endangsupriatna66;2023-12-28;Bagus barangnya...cuman ukuran yg 42 terlalu pas;0;0;0;0;0;0;1;0;0;Asli;Bagus barangnya...cuman ukuran yg 42 terlalu pas;['bagus', 'barang', 'ukur', 'pas']
sepatu sneakers pria sepatu pria adidas Beckenbauer white black;Variasi: White black,40;5;enitawati913;2023-12-20;ok sesuai pesanan;0;0;0;1;0;1;1;0;1;Palsu;ok sesuai pesanan;['oke', 'sesuai', 'pesan']
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Black white silver,41;5;erfantopurwo;2023-05-19;mantab;0;0;0;1;1;1;1;0;1;Palsu;mantab;['mantap']
sepatu sneakers pria ad!das eqt21 run white oren;Variasi: Grey oren,41;5;erwansyah72;2023-10-24;Barangx oke...;0;0;0;1;1;1;1;0;1;Palsu;Barangx oke...;['barang', 'oke']
sepatu sneakers pria eqt21 run cold.rdy carbon grey core black;Variasi: Carbon grey core bla,41;4;exskaqwigj;2023-10-11;Bagus;0;0;0;1;1;0;1;0;1;Palsu;Bagus;['bagus']
sepatu sneakers wanita women style adidas running run Falcon 3.0;Variasi: White,38;5;f*****o;2023-04-13;Barang sampai sesuai harapan makasih seller;0;0;0;0;0;1;1;0;0;Asli;Barang sampai sesuai harapan makasih penjual;['barang', 'sesuai', 'harap', 'terima', 'kasih', 'jual']
adidas Supernova bounce Black white;Variasi: Hitam,41;4;fajar_acoy;2023-01-05;Kalitas lumayan,ada bagian yg kurang rapi tapi maklum dgn harga segitu,terimakasih utk pelayananya,,bagus semoga berkah,;0;0;0;0;0;0;0;0;1;Asli;Kalitas lumayan,ada bagian yg kurang rapi tapi maklum dgn harga segitu,terimakasih utk pelayananya,,bagus semoga berkah,;['kualitas', 'lumayan', 'bagian', 'kurang', 'rapi', 'maklum', 'harga', 'terima', 'kasih', 'layan', 'bagus', 'moga', 'berkah']
sepatu running sneakers pria adds runfalcon;Variasi: Black white silver,41;4;fajriahrisma;2023-08-27;Semoga awet, aamiin;0;0;0;1;1;1;1;0;1;Palsu;Semoga awet, aamiin;['moga', 'awet', 'amin']
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Black white oren,42;5;faranzha;2023-04-25;mantap;0;0;0;1;1;1;1;0;1;Palsu;padat;['padat']
sepatu sneakers running sepatu sekolah Adidas run Falcon full black man/women;Variasi: Full black,42;3;fathurrachman1988;2023-05-05;respon penjual baik. fast respon Saya gak tau ini asli apa gak. Di diskripsi original 💯%,  untuk bicara kualitas silahkan nilai sendiri dr nonton videonya..;0;0;0;0;0;0;0;0;0;Asli;respon penjual baik. respon cepat Saya gak tau ini asli apa gak. Di diskripsi original 💯%,  untuk bicara kualitas silahkan nilai sendiri dr nonton videonya..;['respon', 'jual', 'baik', 'respon', 'cepat', 'tidak', 'asli', 'tidak', 'deskripsi', 'original', 'bicara', 'kualitas', 'sila', 'nilai', 'nonton', 'video']
sepatu ad!das pria adidas eqt21 run;Variasi: Black oren,40;5;fendi.nici;2023-08-13;Bagus 👍;0;0;0;1;1;0;1;0;1;Palsu;Bagus 👍;['bagus']
SALE TERMURAH !!! ADIDAS EQT21 RUN BLACK WHITE STRIP SILVER;Variasi: Hitam,40;5;ferdiansyahrizky86;2023-03-14;Sesuai di foto;0;0;0;1;1;1;1;0;1;Palsu;Sesuai di foto;['sesuai', 'foto']
SALE TERMURAH !!! ADIDAS GALAXAR bounce grey strip black oren;Variasi: GREY,44;5;fildzakamilahazzahra;2023-02-03;Kereen.. Respon seller baik sekali. Exprezzz pngirimannya.. Trimakasih seller. Sukses selalu utk usahanya...;0;0;0;1;1;1;0;0;0;Asli;Kereen.. Respon penjual baik sekali. Exprezzz pngirimannya.. Trimakasih penjual. Sukses selalu utk usahanya...;['keren', 'respon', 'jual', 'baik', 'ekspres', 'kirim', 'terima', 'kasih', 'jual', 'sukses', 'usaha']
sepatu sneakers pria pum4 Suede cream olive sol clear;Variasi: Cream black,42;5;fitriadifitriadi409;2023-08-31;Tali putih nya g sama dng di gambar;0;0;0;0;0;0;1;0;0;Asli;Tali putih nya g sama dng di gambar;['tali', 'putih', 'gambar']
sepatu sneakers running sepatu adds r4n Falcon white strip black;Variasi: White,40;5;g*****o;2023-06-18;mantap;0;0;0;1;1;1;1;0;1;Palsu;padat;['padat']
sepatu running sneakers pria adds runfalcon;Variasi: Black white oren,41;4;geramadhan77;2023-07-27;sesuai pesanan;0;0;0;1;0;1;1;0;1;Palsu;sesuai pesanan;['sesuai', 'pesan']
sepatu running sneakers pria adds runfalcon;Variasi: Black white silver,43;5;ginanuraprilian;2023-06-08;Walaupun cek outnya barang yg lain, tapi ga kalah ok Admin langsung gercep kasih tau kalo stok kosong Pesen kemaren hari ini udah sampai rmh. Makasih ka..semoga laris terus usahanya..;0;0;0;0;0;0;0;0;0;Asli;Walaupun cek outnya barang yg lain, tapi ga kalah ok Admin langsung gercep kasih tau kalo stok kosong Pesen kemaren hari ini udah sampai rmh. Makasih ka..semoga laris terus usahanya..;['checkout', 'barang', 'tidak', 'kalah', 'oke', 'admin', 'gercep', 'kasih', 'stok', 'kosong', 'pesan', 'kemarin', 'rumah', 'terima', 'kasih', 'kakak', 'moga', 'laris', 'usaha']
sepatu running sneakers pria adds runfalcon;Variasi: Full black,42;5;giopanninoppa;2023-08-30;bagus sepatunya, ukuran pas, tidak kecawa beli disini, respon penjual jg baik, thx;0;0;0;0;0;0;0;0;0;Asli;bagus sepatunya, ukuran pas, tidak kecawa beli disini, respon penjual jg baik, thx;['bagus', 'sepatu', 'ukur', 'pas', 'tidak', 'kecawa', 'beli', 'respon', 'jual', 'baik', 'terima', 'kasih']
sepatu sneakers running pria eqt21 run Blue white/Oren;Variasi: Blue,40;5;h*****0;2023-10-29;Cool and Funtastic;0;0;0;1;1;1;1;0;0;Asli;Keren dan Funtastic;['keren', 'funtastic']
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Black white silver,40;5;had1ard1an;2023-04-15;quality keren abis .cuakep poul wes taa lah;0;0;0;0;0;0;1;0;0;Asli;kualitas keren abis .cuakep poul wes taa lah;['kontrol', 'kualitas', 'keren', 'habis', 'cakap', 'banget']
sepatu running sneakers pria adds runfalcon;Variasi: Full black,40;5;had1ard1an;2023-06-29;Repeat order dpt bonus kaos kaki .Alhamdulillah minus lemnya kurang rata dan rapi aja . smoga awet note :kurir orange namanya gk sebagus realita pengiriman tujuan sby bisa 4 hr kerja ..;0;0;0;0;0;0;0;0;0;Asli;Pesanan ulang dpt bonus kaos kaki .Alhamdulillah minus lemnya kurang rata dan rapi aja . smoga awet note :kurir orange namanya gk sebagus realita pengiriman tujuan sby bisa 4 hr kerja ..;['pesan', 'ulang', 'bonus', 'kaos', 'kaki', 'alhamdulillah', 'minus', 'lem', 'kurang', 'rapi', 'moga', 'awet', 'note', 'kurir', 'oren', 'nama', 'tidak', 'bagus', 'realita', 'kirim', 'surabaya']
Sale ramadhan !!! Sepatu running pria  full black silver;Variasi: Black silver,41;5;henienoer;2023-10-04;Alhamdulillah barang sudah sampai.... Sangat memuaskan... Terimakasih seller Terimakasih shopee;0;0;0;1;1;1;0;0;1;Asli;Alhamdulillah barang sudah sampai.... Sangat memuaskan... Terimakasih penjual Terimakasih shopee;['alhamdulillah', 'barang', 'puas', 'terima', 'kasih', 'jual', 'terima', 'kasih', 'shopee']
Sepatu running pria original adidas duramo 10 black white strip white;Variasi: Hitam strip white,40;4;heriyamun;2023-07-21;Tampilanya begitulah adanya;0;0;0;1;1;1;1;0;0;Asli;Tampilanya begitulah adanya;['tampil']
promo ramadhan !!! sepatu sneakers running sepatu running pria adds duramo 10;Variasi: Black white black,40;2;hudawahudi;2023-09-14;Tidak sesuai ekspektasi.... Sudah pengiriman lama...eh datengnya begini...☹️;0;0;0;0;0;1;0;0;0;Asli;Tidak sesuai ekspektasi.... Sudah pengiriman lama...eh datengnya begini...☹️;['tidak', 'sesuai', 'ekspektasi', 'kirim', 'lama']
Sepatu sneakers pria adids eqt21 run grey lemon tfr oren blue sol oren;Variasi: Grey lemon,40;5;hvsz_okb_1;2023-12-26;Asli Lurr...keren..ga ngadi-ngadi...sesuai ekspetasi sesuai deskripsi, semoga awet. Krn konsumen itu yg dilihat awal ...dr mata...berimajinasi mantasin kaki...lalu tertarik...👍👍;0;0;0;0;0;1;0;0;0;Asli;Asli Lurr...keren..ga ngadi-ngadi...sesuai ekspetasi sesuai deskripsi, semoga awet. Krn konsumen itu yg dilihat awal ...dr mata...berimajinasi mantasin kaki...lalu tertarik...👍👍;['asli', 'teman', 'keren', 'tidak', 'sesuai', 'ekspektasi', 'sesuai', 'deskripsi', 'moga', 'awet', 'konsumen', 'imajinasi', 'kaki', 'tarik']
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Full black,40;5;ikbarrahmannurhakim;2023-05-08;Mantap sesuai pesanan;0;0;0;1;0;1;1;0;1;Palsu;Mantap sesuai pesanan;['mantap', 'sesuai', 'pesan']
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Black white silver,43;5;ikomangano;2023-03-31;Kualitas OK dgn harga yg relatif terjangkau;0;0;0;0;1;0;1;0;0;Asli;Kualitas OK dgn harga yg relatif terjangkau;['kualitas', 'oke', 'harga', 'relatif', 'jangkau']
sepatu adidas original racer tr21 mans;Variasi: Maroon,41;5;illarazmidaummulwasis;2023-07-06;Mantap;0;0;0;1;1;1;1;0;1;Palsu;Mantap;['mantap']
sepatu sneakers running sepatu adds r4n Falcon white strip black;Variasi: White black Oren sil,42;5;imantri12;2023-09-26;Diterima dengan baik;0;0;0;1;1;1;1;0;1;Palsu;Diterima dengan baik;['terima', 'baik']
SALE TERMURAH !!! eqt21 run black oren;Variasi: Black white,41;5;indrayosflorian;2023-11-10;Keren..;0;0;0;1;1;1;1;0;1;Palsu;keren..;['keren']
sepatu sneakers running sepatu adds r4n Falcon white strip black;Variasi: White,37;5;iyan06554;2023-07-09;baik;0;0;0;1;1;1;1;0;1;Palsu;baik;['baik']
sepatu running sneakers pria adds runfalcon;Variasi: Black white silver,41;2;jarrotedo;2023-06-12;Warna tidak sesuai pesanan 😡;0;0;0;0;0;0;1;0;1;Asli;Warna tidak sesuai pesanan 😡;['warna', 'tidak', 'sesuai', 'pesan']
sepatu sneakers pria ad!das eqt21 run white oren;Variasi: White oren,42;5;jaya_grosir.9;2023-11-22;Sepatunya bagus, ringan Pengiriman cpt respon penjual juga ok;0;0;0;0;0;0;0;0;0;Asli;Sepatunya bagus, ringan Pengiriman cpt respon penjual juga ok;['sepatu', 'bagus', 'ringan', 'kirim', 'cepat', 'respon', 'jual', 'oke']
Big sale ramadhan promo!! adidas Racer TR21 full black sol Oren black;Variasi: Black white strip,40;4;joni_pranata46;2023-08-05;untuk harga segitu mash masuk banget sh,;0;0;0;1;0;1;1;0;1;Palsu;untuk harga segitu mash masuk banget sh,;['harga', 'banget']
sepatu running pria adidas eqt21 run full black;Variasi: Full black,42;5;k*****4;2023-08-25;mantab;0;0;0;1;1;1;1;0;1;Palsu;mantab;['mantap']
sepatu running sneakers pria adds runfalcon;Variasi: Full black,42;5;kangepoel;2023-07-31;Cakep;0;0;0;1;1;1;1;0;1;Palsu;Cakep;['cakap']
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Black white oren,42;5;kapoorhendra;2023-04-08;Recomended;0;0;0;1;1;1;1;0;1;Palsu;Direkomendasikan;['rekomendasi']
promo ramadhan !!! sepatu sneakers running sepatu running pria adds duramo 10;Variasi: Grey six,39;5;keysanovalia341;2023-12-02;Bagus;0;0;0;1;1;0;1;0;1;Palsu;Bagus;['bagus']
sepatu sneakers sepatu running eqt21 run white multicolour;Variasi: White multicolour,39;5;khoirullohalhodri;2023-09-11;Sangap puas, barang sesuai gambar Kualitas jossssss;0;0;0;0;0;0;1;0;0;Asli;Sangap puas, barang sesuai gambar Kualitas jossssss;['puas', 'barang', 'sesuai', 'gambar', 'kualitas', 'mantap']
sepatu sneakers pria adidas eqt21 run grey/oren;Variasi: Grey,43;4;kisfahruddin;2023-01-27;Barang ori ,, minus bagian bawah lemnya ada yang kurang rapi .. tpi okee lah;0;0;0;0;0;0;0;0;0;Asli;Barang ori ,, minus bagian bawah lemnya ada yang kurang rapi .. tpi okee lah;['barang', 'original', 'minus', 'bagian', 'lem', 'kurang', 'rapi', 'oke']
sepatu sneakers running sepatu adds r4n Falcon white strip black;Variasi: White black,41;5;krstyanyulianto22;2023-08-17;bagus;0;0;0;1;1;0;1;0;1;Palsu;bagus;['bagus']
sepatu sneakers sepatu running ads  Falcon 3 black white oren;Variasi: Black white oren,39;5;lalamya77;2023-08-20;Topppppppp;0;0;0;1;1;1;1;0;1;Palsu;Toppppppppp;['top']
SALE TERMURAH !!! ADIDAS EQT21 RUN BLACK WHITE STRIP SILVER;Variasi: Hitam,43;5;liviyaliviya634;2023-05-12;Bagus;0;0;0;1;1;0;1;0;1;Palsu;Bagus;['bagus']
sepatu sneakers pria eqt21 run cold.rdy carbon grey core black;Variasi: Carbon grey core bla,40;5;lzvyge928r;2023-10-16;lumayan,;0;0;0;1;1;0;1;0;1;Palsu;lumayan,;['lumayan']
big sale ramadhan!!! adidas eqt21 run black white;Variasi: Black white,40;5;m*****a;2023-07-08;Oke;0;1;0;1;0;1;1;0;1;Palsu;Oke;['oke']
sepatu sneakers running sepatu wanita peach;Variasi: Peace,38;4;m*****o;2023-10-26;Cukup bagus cukup bagus cukup bagus  cukup bagus;1;1;1;1;1;1;1;0;1;Palsu;Cukup bagus cukup bagus cukup bagus  cukup bagus;['cukup', 'bagus', 'cukup', 'bagus', 'cukup', 'bagus', 'cukup', 'bagus']
sepatu sneakers wanita sepatu running purple;Variasi: Purple,39;5;mamahmamah546;2023-12-18;cakep;0;0;0;1;1;1;1;0;1;Palsu;cakep;['cakap']
SALE TERMURAH !!! ADDS EQT21 RUN;Variasi: Black silver,43;5;man.wahyudi;2023-10-12;mantap;0;0;0;1;1;1;1;0;1;Palsu;padat;['padat']
sepatu running lari wanita Adds Falcon 3.0 new;Variasi: White black,38;5;marienovita689;2023-12-04;Barang ori,next order lagi sangat puas blj d toko ini;0;0;0;0;0;0;1;0;0;Asli;Barang ori,pesanan berikutnya lagi sangat puas blj d toko ini;['barang', 'original', 'pesan', 'puas', 'belanja', 'toko']
sepatu running sneakers pria adds runfalcon;Variasi: Black white silver,42;4;martinusmartinus622;2023-06-05;oke;0;1;0;1;0;1;1;0;1;Palsu;membatasi;['batas']
sepatu running sneakers pria adidas racer tr21 black white gum;Variasi: Black white gum,40;2;mastionurlahiqbal;2023-05-16;Jadilah penjual yang amanah. Jagn merugikan atau buat kecewa pembeli. Kalian sebagai penjual jagn hanya memikirkan untung saja dari dagangan kalian. Pikirkan juga kualitas produk kalian. Kasian pembeli yg susah ekonomi nya apa bila nanti mendapatkan brg yg cacat seperti ini.;0;0;0;1;1;0;0;0;1;Asli;Jadilah penjual yang amanah. Jagn merugikan atau buat kecewa pembeli. Kalian sebagai penjual jagn hanya memikirkan untung saja dari dagangan kalian. Pikirkan juga kualitas produk kalian. Kasian pembeli yg susah ekonomi nya apa bila nanti mendapatkan brg yg cacat seperti ini.;['jual', 'amanah', 'jangan', 'rugi', 'kecewa', 'beli', 'jual', 'jangan', 'pikir', 'untung', 'dagang', 'pikir', 'kualitas', 'produk', 'kasihan', 'beli', 'susah', 'ekonomi', 'barang', 'cacat']
sepatu sneakers wanita adidas runing run Falcon 3.0;Variasi: Black white,38;3;mbahipul12345;2023-10-27;Kayaknya ngga ori si menurutku, soalnya punya yg ori dan pernah kerja juga di pabrik produksi adidas. Lemnya ngga rapi, tapi ya sesuai harga. Order model lain tpi kosong, jdi terpaksa milih ini.;0;0;0;0;0;0;0;0;0;Asli;Kayaknya ngga ori si menurutku, soalnya punya yg ori dan pernah kerja juga di pabrik produksi adidas. Lemnya ngga rapi, tapi ya sesuai harga. Pesan model lain tpi kosong, jdi terpaksa milih ini.;['tidak', 'original', 'original', 'pabrik', 'produksi', 'adidas', 'lem', 'tidak', 'rapi', 'iya', 'sesuai', 'harga', 'pesan', 'model', 'kosong', 'paksa', 'milih']
sepatu sneakers pria eqt21 run cold.rdy carbon grey core black;Variasi: Carbon grey core bla,40;5;momoborne;2023-10-09;keren;0;0;0;1;1;1;1;0;1;Palsu;keren;['keren']
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Black white silver,43;4;mrz_accs;2023-04-27;bagus;0;0;0;1;1;0;1;0;1;Palsu;bagus;['bagus']
sepatu running sneakers pria adds runfalcon;Variasi: Black white silver,42;2;mrzrizky;2023-06-10;Bad attitude ... Cacat bagian belakang;0;0;0;0;0;0;1;0;0;Asli;Sikap buruk ... Cacat bagian belakang;['sikap', 'buruk', 'cacat', 'bagian']
sepatu running sneakers pria adds runfalcon;Variasi: Black white silver,40;4;muh.irfan.r;2023-07-21;Worth it;0;0;0;1;1;1;1;0;1;Palsu;Sepadan;['padan']
sepatu running pria adidas cln 2.0 original bnwb black grey;Variasi: Black green,43;5;muhammadafdhal26;2023-01-13;Barang mantap boskuh;0;0;0;1;1;1;1;0;1;Palsu;Barang mantap boskuh;['barang', 'mantap', 'bos']
sepatu running sneakers pria sepatu adidas eqt21 run black white silver;Variasi: Black silver,40;5;muhammadagusbakhrudin;2023-09-15;Mantap bosku. Pas jos.;0;0;0;1;0;1;1;0;0;Asli;Mantap bosku. Pas jos.;['mantap', 'bos', 'pas', 'mantap']
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Black white silver,42;5;muhammadarifan17;2023-05-12;Recommended;0;0;0;1;1;1;1;0;1;Palsu;Direkomendasikan;['rekomendasi']
sepatu sneakers wanita women style adds running Falcon 3.0;Variasi: White,38;1;n*****a;2023-06-27;Jelek bngt brg nya kya sepatu bekas, kotor  kuning buluk asli baru kali ini beli sepatu online yg kecewa banget😭;0;0;0;0;0;0;0;0;0;Asli;Jelek bngt brg nya kya sepatu bekas, kotor  kuning buluk asli baru kali ini beli sepatu online yg kecewa banget😭;['jelek', 'banget', 'barang', 'sepatu', 'bekas', 'kotor', 'kuning', 'buluk', 'asli', 'baru', 'beli', 'sepatu', 'online', 'kecewa', 'banget']
sepatu sneakers pria ad!das eqt21 run white oren;Variasi: White oren,44;5;n07g53t807;2023-07-31;Mantap min...;0;0;0;1;1;1;1;0;1;Palsu;Mantap min...;['mantap', 'admin']
sepatu sneakers pria navy white oren;Variasi: Navy white,43;5;nanangwasito74;2023-10-01;Bagus sepatunya semoga awet;0;0;0;1;1;0;1;0;1;Palsu;Bagus sepatunya semoga awet;['bagus', 'sepatu', 'moga', 'awet']
Sale ramadhan !!! Sepatu running pria adidas galaxar bounce full black;Variasi: Black,41;5;nancylesmana1104;2023-04-10;Barang nya cpt sampai, terimakasih, recomended;0;0;0;1;0;1;1;0;0;Asli;Barang nya cpt sampai, terimakasih, direkomendasikan;['barang', 'cepat', 'terima', 'kasih', 'rekomendasi']
sepatu sneakers pria pum4 Suede cream olive sol clear;Variasi: Cream,40;5;niconirwana;2023-04-02;bagus;0;0;0;1;1;0;1;0;1;Palsu;bagus;['bagus']
sepatu running sneakers pria sepatu adidas eqt21 run black white silver;Variasi: Black silver,42;5;nirwanaq1;2023-03-20;Agak kekecilan sih, untuk sepatu bagus sesuai gambar. Next pasti order lagi. Tks min;0;0;0;0;0;0;0;0;0;Asli;Agak kekecilan sih, untuk sepatu bagus sesuai gambar. Selanjutnya pasti pesan lagi. Tks min;['sepatu', 'bagus', 'sesuai', 'gambar', 'pesan', 'terima', 'kasih', 'admin']
sepatu sneakers pria adidas eqt21 run grey/oren;Variasi: Grey,43;4;nurhayyi_77;2023-07-25;lumayan sesuai harga;0;0;0;1;1;1;1;0;1;Palsu;lumayan sesuai harga;['lumayan', 'sesuai', 'harga']
sepatu sneakers pria ad!das eqt21 run white oren;Variasi: Black white oren,40;1;nurularsaka;2023-10-10;Mau mengajukan pengembalian tp udh harus ke luar kota,niat mau di pake malah barangnya salah. Lebih teliti lagi min sebelum di kemas cek dulu barangnya sesuai apa engga saya kan beli bukan minta;0;0;0;0;0;0;0;0;1;Asli;Mau mengajukan pengembalian tp udh harus ke luar kota,niat mau di pake malah barangnya salah. Lebih teliti lagi min sebelum di kemas cek dulu barangnya sesuai apa engga saya kan beli bukan minta;['aju', 'kota', 'niat', 'pakai', 'barang', 'salah', 'teliti', 'admin', 'belum', 'kemas', 'cek', 'barang', 'sesuai', 'tidak', 'beli', 'bukan']
sepatu sneakers sepatu running ads  Falcon 3 black white oren;Variasi: Black white oren,39;4;p*****_;2023-07-18;baik;0;0;0;1;1;1;1;0;1;Palsu;baik;['baik']
sepatu sneakers running sepatu ad!das run Falcon white strip black tfr grey oren;Variasi: White,38;5;p*****a;2023-03-25;bagus sesuai gambar nyaman enak dipakai dan pas dikaki mantap;0;0;0;0;0;0;0;1;1;Asli;bagus sesuai gambar nyaman enak dipakai dan pas dikaki mantap;['bagus', 'sesuai', 'gambar', 'nyaman', 'pakai', 'pas', 'kaki', 'mantap']
