Product Name;Variations;Rating;Username;Date;Review;Untruthful Opinion Pelabel 1;Untruthful Opinion Pelabel 2;Untruthful Opinion Pelabel 3;Non-Reviews Pelabel 1;Non-Reviews Pelabel 2;Non-Reviews Pelabel 3;Review Length;Burstiness;Maximum Content Similarity;Label Final
LAMEILA Concealer Cream Moisturizing Makeup Base 3075;Variasi: LM 3075 NATURAL;1;vitriazahra03;2023-12-28;Pelayanan tokonya tidak bagus,barang yg dipesan tidak sesuai yang datang😡;0;0;0;0;0;0;0;1;1;Asli
[BPOM] CINDYNAL SMOOTH AND MOISTEN HAIR MASK Film No Steaming / Pelurus Rambut Tanpa Catok Masker Rambut Creambath Korea;Variasi: CINDYNAL HAIRMASK;1;vitriazahra03;2023-12-28;Kecewa belanja ditoko ini, barang yg datang tidak sesuai pesanan. Semua barang yg datang salah semua😡😡 mana tidak bisa ajukan pengembalian 😡 sudah lebih 7 tahun belanja d Shopee tapi baru di toko ini yang tidak beres packing barang. sangat kecewa😡😡;0;0;0;0;0;0;0;1;0;Asli
Paket Set Alis 2 In 1 / Eyebrow Bundling Cetakan Alis Tali/ Eyebrow Powder 2in1;Variasi: PAKET ALIS 2 IN 1,NATURAL BROWN;1;vitriazahra03;2023-12-28;Toko tidak amanah, barang tidak sesuai yang datang 😡 pesan yg lain ehhh yg datang juga lain🤦;0;0;0;0;0;0;0;1;1;Asli
Lameila 1002 Colour Geometry Face Stick Countour Stick Duo Face;Variasi: 02# Ivory;1;vitriazahra03;2023-12-28;Pengiriman lama trus barang yg datang tidak sesuai pesanan 😡😡;0;0;0;0;0;0;0;1;1;Asli
CINDYNAL Her Dragon Ranee Lip Gloss Moisturizing Lip Glow;Variasi: 05 TWEET YOUNG;1;vuwfti3fkg;2023-12-29;Kurang bagus;1;0;0;1;1;1;1;0;1;Palsu
CINDYNAL Lip Balm Rosy Moisturizing Pelembab dan Pemerah Bibir Permanen Alami;Variasi: ROSY;1;wafaazzahra805;2023-12-22;Jelek,palsu,bikin bibir makin item,gw kira Vaseline ternyata bukan,ujung²nya ga kepake;1;0;0;0;0;0;0;0;0;Asli
CINDYNAL Her Dragon Ranee Lip Gloss Moisturizing Lip Glow;Variasi: 05 TWEET YOUNG;2;wafashabrina4;2023-12-22;Warnanya muda bgt g keliatan pinknya malah lebih ke warna bening, padahal pesannya warna pink yg agak tua, mana dateng nya lama bgt lagi:(;0;0;0;0;0;0;0;0;0;Asli
Paket Kosmetik 5 Pcs / 3 Pcs Lameila Lipstick Matte Cair 1041 + 2 Pcs Contour Concealer Light Coverage Svmy 1062;Variasi: PAKET ISI 5 PCS;2;wawangkristiun;2023-12-26;Paket tidak sesuai pesanan  ,tidak adaconcealer;0;0;0;0;0;0;1;0;0;Asli
CINDYNAL Her Dragon Ranee Lip Gloss Moisturizing Lip Glow;Variasi: 03 SWEET;2;xef0nluok_;2023-12-17;Bagus banget saya suka sama teksturnya, wanginya juga enakk;0;1;1;0;0;0;0;0;0;Asli
BPOM - Ampuh 500ml Shampo Penumbuh Rambut Cepat Ginger Sampo Jahe Herbal Anti Botak Rontok Perawatan Hair Care Treatment;Variasi: SHAMPO HERBAL;1;y*****h;2023-12-20;Beli 2 yg dtg 1 ,mau sertakan fidiontp kepanjangan;0;0;0;0;0;0;1;0;0;Asli
LAMEILA 2028 Matte Lipstick Liquid Korean Lipstik Lip Glaze Korean Lip Gloss Waterproof;Variasi: 03 SWEET BEAN;1;yessicayessica879;2023-12-23;Cocok tidak sesuai ekspetasi;1;0;1;1;1;1;1;0;1;Palsu
LAMEILA 3078 Foundation Liquid Light Concealer Natural Clear BB Cream / Long Lasting & Waterproof;Variasi: 03 NATURAL;1;yoensanju07;2023-12-19;pesan 3 pcs yg dtng 1 harga 35.000.kmana 2 lagi;0;0;0;0;0;0;1;0;0;Asli
CINDYNAL Her Dragon Ranee Lip Gloss Moisturizing Lip Glow;Variasi: 04 INSTA GLAM;2;zalfasyakira28;2023-12-17;Maaf kak saya memesan nya 2 tapi datangnya cuman 1;0;0;0;0;0;0;1;0;0;Asli
BPOM CINDYNAL Aloevera Gel 92% Pelembab Wajah Glowing / Peremajaan Kulit IMAGES Aloe Vera Soothing Gel;Variasi: CINDYNAL BPOM 220ML;1;zb03rafqav;2023-12-21;Penyok semua gak bs jual;0;0;0;1;0;0;1;0;1;Asli
CINDYNAL Black Mask BPOM Charcoal Masker Arang Blackhead Anti Komedo Sadoer Black Mask;Variasi: CINDYNAL BLACK MASK;2;ziidonmvtwentyfive;2023-12-12;Mohon maaf barang datang tidak sesuai pesnan , pesan apaa dtangnya apaaa 🙏 mohon di teliti lagi untuk pengirimannyaa;0;0;0;0;0;0;0;0;0;Asli
sepatu sneakers running sepatu ad!das run Falcon white strip black tfr grey oren;Variasi: White,39;3;09endang_;2023-05-08;Respon toko nya bagus respon cepat Kualitas produk nya biasa sesuai dgn harga Kurir nya ramah y segitu aja la;0;1;0;0;0;0;0;0;0;Asli
sepatu running pria adidas eqt21 run white strip black oren;Variasi: Hitam,41;5;109bgone;2023-03-03;Makasih bos barang nya tunggu pesanan selanjutnya;0;0;0;0;0;1;1;0;0;Asli
sepatu running sneakers pria adds runfalcon;Variasi: Black white silver,43;5;1xpn9lrfei;2023-09-16;Mantap, barang nya reall;0;0;0;0;1;0;1;0;1;Asli
sepatu sneakers pria ad!das eqt21 run white oren;Variasi: White oren,40;5;2dwan0w_o7;2023-10-25;Kwalitas sangat bagus;0;0;0;0;0;0;1;0;1;Asli
SALE TERMURAH !!! ADDS EQT21 RUN;Variasi: Black silver,41;4;5o4e255vzx;2023-08-14;sayangnya yang saya pesan yang pake line hitam tapi yang datang polos;0;0;0;0;0;0;0;0;0;Asli
SALE TERMURAH !!! ADDS EQT21 RUN;Variasi: Black white oren,44;5;61cbb;2023-09-24;Packingnya rapi, respon penjualnya cepat, barangnya sesuai dan bagus banget. Seller ramah, kurirnyapun juga ramah.....;0;0;0;0;0;0;0;0;0;Asli
sepatu sneakers pria ad!das eqt21 run white oren;Variasi: White oren,40;5;6to_6vaton;2023-10-28;Bru pertama order alhamdulilah amanah;0;0;0;1;1;1;1;0;0;Asli
Sepatu running pria original adidas duramo 10 black white strip white;Variasi: Hitam,38;5;8lcmshybiz;2023-05-22;bagus bgt;0;0;0;1;1;0;1;0;1;Palsu
sepatu running sneakers pria adds runfalcon;Variasi: Black white oren,41;5;Pengguna Shopee;2023-06-25;Bagusss;0;0;0;1;1;0;1;0;1;Palsu
sepatu running sneakers pria adds runfalcon;Variasi: Black white silver,43;5;_tcaf9_8ut;2023-05-25;pengiriman sangat cepat.... pelapak fast respon... siip dehh;0;0;0;1;1;1;0;0;0;Asli
sepatu running sneakers pria sepatu adidas eqt21 run black white silver;Variasi: Black silver,40;5;a*****4;2023-09-20;Sepatunya mantap gan;0;0;0;0;1;1;1;0;0;Asli
Sepatu running pria original adidas racer tr21 full black silver Oren;Variasi: Hitam,40;5;a*****4;2023-01-30;terimakasih seller terimaksih shopee barang dah sampe;0;0;0;1;1;1;1;0;1;Palsu
sepatu sneakers pria navy white oren;Variasi: Navy white,43;4;a*****7;2023-12-28;lumayan bagus;0;0;0;1;1;0;1;0;1;Palsu
sepatu sneakers wanita sepatu running eqt21 run black oren;Variasi: Black oren,40;5;a*****_;2023-11-13;Barang sesuai diskripsi, jahitan rapi, packingnya jg rapi. Terimakasih;0;0;0;0;0;0;0;0;1;Asli
sepatu sneakers pria ad!das grand court se white black;Variasi: White black,40;5;a*****a;2023-03-01;Kualitas baik dan semoga bisa ditingkatkan lagi, biarkan bintang yang menilai🫡 Next bakal order disini lagi🫡;0;0;0;0;0;0;0;0;0;Asli
sepatu sneakers pria ad!das eqt21 run white oren;Variasi: White oren,41;3;a*****i;2023-10-02;Kurang memuaskan karena barang yg diterima tidak sesuai dengan yang dipesan. Walopun sebelumnya sdh dapat pemberitahuan dari penjual.;1;1;1;0;0;0;0;0;0;Asli
sepatu sneakers wanita women style adidas running run Falcon 3.0;Variasi: White,42;5;a*****s;2023-04-08;Bagus. Tapi uk 42 kecil, jadi ngepass. Mungkin kalo 43 lebih enak dipakai;0;0;0;0;0;0;0;0;0;Asli
sepatu sneakers pria eqt21 run cold.rdy carbon grey core black;Variasi: Carbon grey core bla,43;5;a13h1;2023-10-01;Barang sangat bagus dan baik lagi👍👍;0;0;0;1;0;0;1;0;1;Asli
sepatu pria sepatu running sneakers pria adds run Falcon 3.0 white strip black;Variasi: Putih,41;3;abah_arsyi;2023-08-16;B Aja, mana ada barang ORI harga segini walau ada penjual gak akan jual murah juga kli.. 🙏 terima kasih;0;0;1;0;0;0;0;0;0;Asli
sepatu sneakers pria ad!das eqt21 run white oren;Variasi: White oren,40;4;abdullani998;2023-09-15;keren;0;0;0;1;1;1;1;0;1;Palsu
Sale ramadhan !!! SEPATU running pria adidas lite racer cln 2.0 black white strip white;Variasi: Black white,43;5;abienyaalbydanalbukhory;2023-05-09;Alhamdulilllaah.. Puas sesuai harga Maantaab;0;0;0;0;1;0;1;0;0;Asli
sepatu sneakers running sepatu adds r4n Falcon white strip black;Variasi: White black,39;3;achantahir;2023-07-29;Saya kasih bintang 3 soalnya saya pesan yg hitam malah dtg yg satunya,baru iali ini saya pesan barang yg datang tidak sesuai;0;0;0;0;0;0;0;0;1;Asli
sepatu sneakers sepatu running adidas run Falcon 3.0 black white strip white;Variasi: Black white,37;4;aciprilis;2023-05-26;Sesuai pesanan trimakasih ✨✨;0;0;0;1;1;0;1;0;1;Palsu
SALE TERMURAH !!! ADDS EQT21 RUN;Variasi: Black silver,42;5;adang972;2023-07-20;Muantab sesuai di gambar , bru pertama beli mudah2an awet di pakenya ,aamiin yra;0;0;0;0;1;0;0;0;0;Asli
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Black white silver,41;4;adeliaputrieuis;2023-04-16;Mantepp dahh;0;0;0;1;1;1;1;0;0;Asli
Sale ramadhan !!! Sepatu running pria adidas galaxar bounce full black;Variasi: Black,43;5;adhityapr;2023-04-04;barang mantap;0;0;0;0;1;1;1;0;1;Palsu
sepatu running lari wanita Adds Falcon 3.0 new;Variasi: White,39;5;adit_18.19;2023-07-01;Kerennnn 👍👍;0;0;0;1;1;1;1;0;0;Asli
sepatu sneakers pria ad!das eqt21 run white oren;Variasi: Black white oren,41;3;adityarizky982;2023-11-06;lemnya banyak yang tidak pas trs di sepatu yang warna putihnya banyak cat warna hitam;0;0;0;0;0;0;0;0;0;Asli
sepatu sneakers pria sepatu running eqt21 run black white strip white sol Oren;Variasi: Black white oren,42;5;adnannmutaqin;2023-07-25;Barang jos pengiriman cepat banget min mantap;0;0;0;1;0;0;1;0;1;Asli
sepatu sneakers pria eqt21 run cold.rdy carbon grey core black;Variasi: Carbon grey core bla,42;5;adp_chan;2023-09-18;Bagus..👍👍👍;0;0;0;1;1;0;1;0;0;Asli
promo ramadhan !!! sepatu sneakers running sepatu running pria adds duramo 10;Variasi: Grey six,43;5;aepprasetya;2023-09-08;Jangan ragu belanja di toko ini🤟👍;0;1;0;1;1;1;1;0;1;Palsu
promo ramadhan !!! sepatu sneakers running sepatu running pria adds duramo 10;Variasi: Grey six,44;3;agus_suartawan18;2023-09-24;Pesan warna grey six..yang datang warna lain Kualitas sesuai harga;0;0;0;0;0;0;0;0;0;Asli
sepatu sneakers pria adidas eqt21 run grey/oren;Variasi: Grey,40;5;agusdewa004;2023-12-13;Paket cepet nyampai nya,kurirnya ramah,chat cepat respon sukses terus RIZAL LUKI DARMAWAN;0;1;0;1;1;1;0;0;0;Asli
sepatu running pria adidas eqt21 run solar red strip black;Variasi: Solar red,42;5;agusroj;2023-01-07;Pengiriman gercep, mantab lah;0;0;0;1;1;1;1;0;0;Asli
sepatu running pria adidas eqt21 run full black;Variasi: Hitam,44;5;ahmadfauzun;2023-02-20;real pic,sangat recomended;0;0;0;0;0;0;1;0;0;Asli
sepatu sneakers pria adidas eqt21 run grey/oren;Variasi: Grey,44;5;ahmadhudikhoirudin;2023-01-21;recomended!!! ga nyesel beli disini barangnya bagus,semoga awet;0;0;0;0;0;0;0;0;0;Asli
sepatu sneakers pria adidas eqt21 run grey/oren;Variasi: Grey,42;1;ahmadjauhari2019;2023-09-03;Kaga sesuai pesanan ancrit, pesen grey yg dateng ijo;0;0;0;0;0;0;1;0;0;Asli
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Black white silver,44;5;ahmadmsyffa;2023-04-17;Barang sampai dengan selamat tanpa ada cacat. Sesuai pesanan Terimakasih;0;0;0;0;0;0;0;0;1;Asli
sepatu running pria adidas eqt21 run full black;Variasi: Full black,42;3;ahmadnaufaal;2023-09-14;yaaa silahkan nilai sendiri;1;1;1;1;1;1;1;0;0;Palsu
promo ramadhan !!! sepatu sneakers running sepatu running pria adds duramo 10 grey six white oren;Variasi: Grey six,41;5;ahmadsyaifularifin765;2023-04-20;Seler ramah,, barang sesuai foto;0;0;0;1;0;0;1;0;0;Asli
sepatu sneakers running sepatu sekolah sepatu adidas run Falcon 3.0 full black;Variasi: Hitam,41;4;ai_solihat24;2023-07-24;Di deskripsinya ori tp pas datang barangnya keliatan kw nya lemnya di pinggir keliatan tidak rapih;0;0;0;0;0;0;0;0;0;Asli
sepatu running lari wanita Adds Falcon 3.0 new;Variasi: White blue,38;5;aira24727;2023-08-26;harga oke kualitas pun oke;0;0;0;0;0;0;1;0;0;Asli
sepatu running lari wanita Adds Falcon 3.0 new;Variasi: White multicolour,37;5;ajex212;2023-10-29;Keren;0;0;0;1;1;1;1;0;1;Palsu
sepatu sneakers pria ad!das eqt21 run white oren;Variasi: White oren,42;5;akhmadfahrul58;2023-12-15;Barang bagus barang sesuai gambar barang original barang selamat sampai tujuan barang tidak cacat;0;0;0;0;0;0;0;0;1;Asli
sepatu hitam pria wanita eqt21 run;Variasi: Black,38;4;alanfadhil12;2023-10-28;Lemnya kurang rapih;0;0;0;0;0;0;1;0;1;Asli
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Black white oren,41;5;albertoherbas91;2023-03-09;Semoga awet,;0;0;0;1;1;1;1;0;1;Palsu
SALE TERMURAH !!! ADDS EQT21 RUN;Variasi: Black silver,40;5;aldianalfaris;2023-08-30;Bagus!!!;0;0;0;1;1;0;1;0;1;Palsu
SALE TERMURAH !!! ADDS EQT21 RUN;Variasi: Grey oren,43;5;alfa22cell;2023-08-22;Paket sudah nyampe dengan aman pengiriman cepat kemasan profesional produk realpict sesuai pesanan bagus banget nyaman dipakai pas ukurannya ngga kecewa belanja ditoko ini seller amanah kurir sopan. Terima kasih seller mas kurir. SHOPEE memang mantuuuuuullll;0;0;0;0;0;0;0;0;1;Asli
promo ramadhan !!! sepatu sneakers running sepatu running pria adds duramo 10 grey six white oren;Variasi: Grey six,40;5;alfianaike;2023-04-26;Bagus;0;0;0;1;1;0;1;0;1;Palsu
sepatu sneakers pria ad!das eqt21 run white oren;Variasi: Black white oren,40;5;alisa_qotrunnada11;2023-12-03;bagus;0;0;0;1;1;0;1;0;1;Palsu
sepatu pria sepatu running adds duramo 10 grey ocean oren;Variasi: Grey ocean,43;1;ambarsari116;2023-05-05;Burukkk, produk tidak ORI.. tp lokal;0;0;0;0;0;0;1;1;1;Palsu
sepatu pria sepatu running adds duramo 10 grey ocean oren;Variasi: Grey ocean,42;1;ambarsari116;2023-05-05;Produk tidak ORI lemnya dalam jelek, bohong ini gak sesuai deskripsi;0;0;0;0;0;0;0;1;1;Asli
sepatu running sneakers pria ad!das runfalcon navy blue;Variasi: Navy blue,42;5;ambarsari116;2023-01-21;Bagus;0;0;0;1;1;0;1;0;1;Palsu
promo ramadhan !!! sepatu sneakers running sepatu running pria adds duramo 10;Variasi: Black white oren,42;4;ameeliapandra;2023-09-05;Mayaanlahhh;0;0;0;1;1;1;1;0;0;Asli
sepatu sneakers running sepatu adds r4n Falcon white strip black;Variasi: White black,39;5;anasilviana26;2023-10-16;bagus;0;0;0;1;1;0;1;0;1;Palsu
sepatu running sneakers pria adds runfalcon;Variasi: Black white silver,40;5;andika_setiawan96;2023-09-05;Sepatunya enteng nyaman di pakai, juga admin nya ramah Dengan ukuran 40;0;0;0;0;0;0;0;0;0;Asli
sepatu sneakers pria ad!das eqt21 run white oren;Variasi: Black white oren,41;2;andikoyos;2023-12-29;Tidak sesuai sama yg di pesan, yg di pesan ukuran 41, yg datang 41½;0;0;0;0;0;0;0;0;1;Asli
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Black white silver,42;5;andirahmansjach23;2023-02-27;Kualitas bagus dan nyaman di pakai nya;0;0;0;0;0;0;1;0;1;Asli
sepatu running sneakers pria adds runfalcon;Variasi: Black white silver,42;5;andisibuea102;2023-06-27;Sesuai dengan harga;0;0;0;1;1;1;1;0;1;Palsu
ADIDAS SWIF RUN;Variasi: Hitam,42;5;andreeholic;2023-07-03;Fast respon ramah;0;0;0;1;1;0;1;0;0;Asli
sepatu running sneakers pria adds runfalcon;Variasi: Black white silver,42;4;andyaenixkjetbus;2023-06-28;Walaupun barang yg saya pesan kosong dan di ganti warna ini, tpi gpp sih bagus jg.. Cmn agak ke kecilan seret di pake pdahal ukuran no 42.;0;0;0;0;0;0;0;0;0;Asli
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Black white silver,41;5;anwarsport955;2023-03-10;Mantul;0;0;0;1;1;1;1;0;1;Palsu
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Black white silver,42;5;aqshamasjidil;2023-05-11;Barang oke punya , gak nyesel . Pelayanan baik banget cepat tepat , pengiriman cepat . good job;0;0;0;0;0;0;0;0;0;Asli
sepatu running sneakers pria adds runfalcon;Variasi: Black white silver,41;4;arai_r;2023-05-31;Bagian dalam sepatu knp tdk bertuliskan Adidas ya, sedangkan di galeri pembeli ada tulisan adidasnya...;0;0;0;0;0;0;0;0;0;Asli
sepatu sneakers sepatu running adidas run Falcon 3.0 black white strip white;Variasi: Black white,40;5;arbawi01;2023-04-08;Suka bangat barang sesuai sesuai dngn d foto, sesuai dng hrga sgtu;0;0;0;0;0;0;0;0;0;Asli
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Black white silver,40;5;ariefcahbejhat;2023-04-16;Bagus, keren;0;0;0;1;1;0;1;0;0;Asli
sepatu running termurah ad.das eqt21 run full black;Variasi: Hitam,42;4;arieztta;2023-10-25;tulisan adidas warna merah, tidak sesuai digambar warna hitam bagus,alas agak keras. sesuai harga;0;0;0;0;0;0;0;0;0;Asli
sepatu sneakers pria ad!das eqt21 run white oren;Variasi: White oren,41;5;asep_51066;2023-07-17;bagus;0;0;0;1;1;0;1;0;1;Palsu
sepatu sneakers pria adidas eqt21 run grey/oren;Variasi: Grey,40;5;asepnajwan;2023-11-05;sesuai;0;0;0;1;1;1;1;0;1;Palsu
Termurah !!! sepatu sneakers running wanita eqt21 run black peace;Variasi: Black peach,39;5;astri_noor_diana19;2023-08-14;Sesuai pesanan;0;0;0;1;1;1;1;0;1;Palsu
sepatu sneakers pria eqt21 run cold.rdy carbon grey core black;Variasi: Carbon grey core bla,42;5;auliarohman664;2023-09-13;bagus;0;0;0;1;1;0;1;0;1;Palsu
sepatu running sneakers pria adds runfalcon;Variasi: Black white silver,40;4;azrielshop18;2023-07-15;tidak sesuai pesanan untuk warna nya;0;0;0;0;0;0;1;0;1;Asli
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Black white silver,41;1;azwanakarya;2023-03-24;Kenapa jelek sekali, Ini sepatu bahannya jelek sekali Kecewa banget saya......;0;0;0;0;1;0;0;0;0;Asli
sepatu running sneakers pria sepatu adidas eqt21 run black white silver;Variasi: Black silver,42;5;b*****n;2023-10-11;Bagus dan murah;0;0;0;1;1;0;1;0;1;Palsu
sepatu sneakers pria p*ma suede cream sol clear original;Variasi: Cream sol clear,43;4;b*****o;2023-09-11;Pengiriman cepat Brg sedikit krg sempurna, btw msh sesuai ekspektasi dgn hrg segitu;0;0;0;0;0;0;0;0;0;Asli
sepatu running lari wanita Adds Falcon 3.0 new;Variasi: White black,38;5;badroe32;2023-12-20;Mantap sepatu nya...udah 2x order ngga mengecewakan....next order lagi...;0;0;1;0;0;1;0;0;0;Asli
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Black white oren,42;5;bangbim;2023-03-26;Ono rego ono rupo;1;0;0;1;1;1;1;0;0;Asli
sepatu sneakers pria ad!das eqt21 run white oren;Variasi: Black white oren,42;1;barbar942;2023-11-07;Kapok belanja ditoko ini;1;0;0;1;1;1;1;0;1;Palsu
sepatu running sneakers pria adds runfalcon;Variasi: Black white silver,44;1;bayuaristian;2023-07-03;Belum apa apa lem, sudah lepas. Ini QC nya gmn???? Kok main kirim aja. G di sortir dulu.;0;0;0;0;0;0;0;0;0;Asli
Sepatu running pria original adidas duramo 10 black white strip white;Variasi: Hitam,43;5;bayumahardhika88;2023-05-10;Sepatunya bagus, mantap. Kualitas ok. Jgn ragu belanja di lapak ini. Sepatu di pakai sodara min jd gda fotonya.;0;0;0;0;0;0;0;0;0;Asli
sepatu sneakers pria pum4 Suede cream olive sol clear;Variasi: Cream blue,42;5;belaaaww;2023-06-22;Agak kebesaran tapi gppa si bgus pollll;0;0;0;0;0;0;1;0;1;Asli
sepatu running pria adidas eqt21 run full black;Variasi: Hitam,42;4;bimantoadi;2023-06-24;lemnya berantakan;0;0;0;0;0;0;1;0;0;Asli
sepatu sneakers running Questar soft pink;Variasi: Soft pink,37;4;blacktafara;2023-09-01;Keren mantep,,, recomended;0;0;0;1;1;1;1;0;0;Asli
sepatu sneakers pria adidas eqt21 run grey/oren;Variasi: Olive,42;5;boankusahacetakankue;2023-08-30;sangat baik alasnya empuk nyaman di pake;0;0;0;0;0;0;1;0;0;Asli
sepatu sneakers pria sepatu running pria eqt21 cold.rdy  run olive;Variasi: Olive,42;5;boboyboby;2023-09-12;Mantap;0;0;0;1;1;1;1;0;1;Palsu
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Black white,44;4;brahamloram;2023-02-22;pengiriman cepat;0;0;0;1;1;1;1;0;1;Palsu
sepatu sneakers pria cord.rdy black white strip white;Variasi: Black white,40;5;broment;2023-10-19;Ya semoga awet;0;0;0;1;1;1;1;0;1;Palsu
sepatu sneakers pria ad!das eqt21 run white oren;Variasi: White,43;5;budhisusanto35;2023-06-24;Terima kasih seller semoga berkah....aamiin Produk di terima dengan aman packingnya rapi;0;0;0;1;1;0;0;0;0;Asli
sepatu running pria adidas eqt21 run full black;Variasi: Hitam,42;4;budhisusanto35;2023-07-25;Bagus sih tp sayang lem nya masih kurang rapi;0;0;0;0;0;0;1;0;0;Asli
sepatu sneakers pria adidas eqt21 run grey/oren;Variasi: Grey,44;5;c*****f;2023-02-06;Material yg dipakai sepatu ini 100% sama dg yg original. Ini produk original dg kekurangan mgkn gak lolos QC karena kerapian potongan,jahitan, lem yg hanya 99% (ga smpe 100 % ssi yg diminta brand). Tapi overall hrga sgitu dg build material ori dan fisik yg ada di foto sangat2 worth it. Tp pertimbangkan utk dijadikan kado dg embel2 asli....krn kardus no art, art sepatu ga tembus..tp brg bagus...ato kebetulan saya dpt yg bgs... :)... Penjual ramah dan fast respon..kurir cepat... Thanks seller.......Sukses selalu..., nice !!!;0;0;0;0;0;0;1;0;0;Asli
Sepatu running pria original adidas duramo black white;Variasi: Hitam,40;5;c*****n;2023-05-02;"Logo 3 bars bagian belakang tidak sama posisinya. Insole printing ortholite tp material bukan ortholite. Size labelnya Made in Indonesia """"SYF 04/23"""" ??? Tapi lumayan lah dgn hrga segitu. Makasiiiii";0;1;0;0;0;0;0;0;0;Asli
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Black white silver,40;3;choi_huda;2023-05-18;Barang lumayan lah;0;0;0;1;1;1;1;0;1;Palsu
sepatu sneakers wanita women style adidas running run Falcon 3.0;Variasi: White,41;5;chyntia323;2023-04-01;Sukaa bgt sm sepatunya 😍 Tampilan bagus, dipakainya ringan banget banget, ga licin sm skali, yg pasti nyaman. Seneng sm seller nya yg super ramah, fast respon dan apa yg di tny dan di minta, dilayani baik bgt 😍 thanks seller ❤ Fyi : Sy biasa pakai insole 25.5 cm ini pakai sz 41 muat yaa.. Ukuran sepatunya pas mmg std kaki indo 💙💙 Oh yaa soal pengiriman nya jg gercep sat set bgt jempol lah utk toko ini 🥰;0;0;0;0;0;0;1;0;0;Asli
sepatu running sneakers pria sepatu adidas eqt21 run black white silver;Variasi: Black silver,40;4;ciciromansyah91;2023-10-30;tidak sesuai dg pesanan;0;1;0;0;1;1;1;0;1;Palsu
SALE TERMURAH !!! ADDS EQT21 RUN;Variasi: Full black,42;1;cristopher_rawung;2023-07-08;Pesen 42, YG DATANG 43... HEDEHHH, YAA BESAR DONGGGG... TOLONG DI CROSSCHECK BENER2;0;0;0;0;0;0;0;0;0;Asli
Sepatu running pria original adidas duramo 10 black white strip white;Variasi: Full black,43;5;d*****2;2023-08-17;sesuai;0;0;0;1;1;1;1;0;1;Palsu
sepatu sneakers running sepatu adds r4n Falcon white strip black;Variasi: White black,42;5;d*****7;2023-07-17;Biar ⭐ yg berbicara✨;0;0;0;1;1;1;1;0;1;Palsu
sepatu sneakers running wanita adidas run Falcon 3.0 white black;Variasi: White,37;5;d*****9;2023-02-23;Sepatunya sesuai pesanan dan sesuai gambar, ori made in indonesia, penjual baik banget fast respon chatnya,makasih;0;0;0;0;0;0;0;0;1;Asli
Termurah !!! sepatu sneakers running wanita eqt21 run black peace;Variasi: Black peach,39;4;d*****u;2023-10-08;Sbnrnya mdelnya bagus tapi..lemmnya krg rapi;0;0;0;0;0;0;1;0;0;Asli
sepatu sneakers pria sepatu running pria black white gold;Variasi: Black white gold,43;4;d.i_feri;2023-11-06;Kirain adidas ternyata bukan😂😂semoga awet lah;0;0;0;0;1;0;1;0;0;Asli
SALE TERMURAH !!! ADDS EQT21 RUN;Variasi: Black silver,42;5;dadansubhan;2023-09-20;Sepatunya kereeen....;0;0;0;1;1;1;1;0;0;Asli
sepatu sneakers running sepatu adds r4n Falcon white strip black;Variasi: White black Oren sil,41;5;daengmusral96;2023-07-20;Fast to Fast...Respon, Pengiriman dan Pelayanannya Ramah. Terimakasih...🙏🏻🙏🏻🙏🏻;0;0;0;1;1;0;0;0;0;Asli
Sepatu running pria original adidas duramo 10 black white strip white;Variasi: Black black white,42;5;dafitramahendra;2023-07-05;Pesanan sesuai dan pengiriman nya cepat,;0;0;0;1;0;1;1;0;1;Palsu
sepatu running sneakers pria adds runfalcon;Variasi: Black white silver,41;5;dani1778;2023-07-01;bagus;0;0;0;1;1;0;1;0;1;Palsu
sepatu running sneakers pria ad!das runfalcon 3.0;Variasi: Black white silver,40;5;dapoernia;2023-03-18;Baguss sepatu nya packing rapih dus ga penyot.. Makasih ya;0;0;0;1;1;0;1;0;0;Asli
sepatu sneakers running sepatu adds r4n Falcon white strip black;Variasi: White black Oren sil,40;5;darwisdanim;2023-09-27;Ganti warna sesuai ketersediaan;0;0;0;0;0;0;1;0;0;Asli
